filename,label,xmin,ymin,xmax,ymax,filepath
maksssksksss467.png,with_mask,56,89,98,127,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss467.png
maksssksksss467.png,with_mask,181,62,215,95,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss467.png
maksssksksss467.png,with_mask,291,61,318,91,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss467.png
maksssksksss467.png,with_mask,318,91,348,120,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss467.png
maksssksksss467.png,mask_weared_incorrect,261,73,278,96,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss467.png
maksssksksss467.png,without_mask,152,76,171,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss467.png
maksssksksss468.png,with_mask,100,144,215,273,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss468.png
maksssksksss469.png,with_mask,166,100,243,175,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss469.png
maksssksksss469.png,with_mask,254,125,315,172,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss469.png
maksssksksss47.png,with_mask,152,64,285,207,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss47.png
maksssksksss470.png,with_mask,52,28,100,75,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss470.png
maksssksksss470.png,with_mask,95,63,123,91,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss470.png
maksssksksss470.png,with_mask,151,58,188,101,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss470.png
maksssksksss470.png,with_mask,276,40,304,88,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss470.png
maksssksksss470.png,with_mask,344,56,377,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss470.png
maksssksksss471.png,with_mask,65,71,100,113,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss471.png
maksssksksss471.png,without_mask,134,61,153,88,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss471.png
maksssksksss471.png,without_mask,168,35,194,68,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss471.png
maksssksksss471.png,with_mask,363,52,386,75,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss471.png
maksssksksss471.png,with_mask,336,78,357,95,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss471.png
maksssksksss472.png,with_mask,220,68,256,117,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss472.png
maksssksksss473.png,without_mask,53,79,91,123,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss473.png
maksssksksss473.png,with_mask,110,49,144,83,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss473.png
maksssksksss473.png,with_mask,244,28,276,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss473.png
maksssksksss473.png,with_mask,300,75,332,112,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss473.png
maksssksksss474.png,with_mask,1,163,32,198,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss474.png
maksssksksss474.png,with_mask,49,159,76,183,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss474.png
maksssksksss474.png,with_mask,154,45,178,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss474.png
maksssksksss474.png,with_mask,238,21,260,47,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss474.png
maksssksksss475.png,with_mask,45,69,73,96,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss475.png
maksssksksss475.png,with_mask,109,80,134,109,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss475.png
maksssksksss475.png,with_mask,164,64,198,100,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss475.png
maksssksksss475.png,with_mask,243,96,267,127,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss475.png
maksssksksss475.png,without_mask,303,84,339,130,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss475.png
maksssksksss475.png,with_mask,350,67,372,105,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss475.png
maksssksksss476.png,with_mask,353,17,381,51,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss476.png
maksssksksss476.png,with_mask,210,40,238,68,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss476.png
maksssksksss476.png,with_mask,17,72,41,97,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss476.png
maksssksksss476.png,with_mask,105,61,129,86,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss476.png
maksssksksss476.png,with_mask,94,116,118,152,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss476.png
maksssksksss476.png,without_mask,286,52,309,76,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss476.png
maksssksksss476.png,without_mask,116,110,143,138,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss476.png
maksssksksss477.png,without_mask,36,15,52,33,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,without_mask,62,49,81,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,without_mask,57,90,78,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,with_mask,45,138,65,157,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,without_mask,181,32,198,50,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,with_mask,162,73,182,91,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,with_mask,179,99,198,117,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,with_mask,168,144,189,165,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,with_mask,288,9,306,26,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,with_mask,319,36,339,53,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,without_mask,315,71,332,85,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,without_mask,273,105,291,124,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss477.png,with_mask,308,162,328,173,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss477.png
maksssksksss478.png,with_mask,36,102,157,243,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss478.png
maksssksksss478.png,with_mask,246,134,362,250,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss478.png
maksssksksss479.png,with_mask,116,156,225,302,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss479.png
maksssksksss48.png,without_mask,85,152,190,279,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss48.png
maksssksksss480.png,with_mask,133,189,243,341,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss480.png
maksssksksss481.png,with_mask,13,87,35,108,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss481.png
maksssksksss481.png,with_mask,39,92,65,118,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss481.png
maksssksksss481.png,with_mask,98,98,117,117,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss481.png
maksssksksss481.png,with_mask,208,67,235,97,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss481.png
maksssksksss481.png,with_mask,160,88,172,102,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss481.png
maksssksksss482.png,without_mask,40,246,135,364,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss482.png
maksssksksss483.png,with_mask,115,47,157,87,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss483.png
maksssksksss483.png,with_mask,186,90,231,130,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss483.png
maksssksksss483.png,with_mask,307,42,347,84,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss483.png
maksssksksss483.png,without_mask,69,64,89,81,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss483.png
maksssksksss484.png,mask_weared_incorrect,82,52,141,115,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss484.png
maksssksksss485.png,with_mask,142,280,225,387,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss485.png
maksssksksss486.png,with_mask,94,89,98,92,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss486.png,without_mask,18,92,26,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss486.png,without_mask,116,87,124,94,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss486.png,with_mask,142,70,164,92,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss486.png,with_mask,192,90,212,109,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss486.png,with_mask,259,99,274,112,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss486.png,without_mask,229,92,237,99,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss486.png,with_mask,376,96,384,102,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss486.png
maksssksksss487.png,without_mask,2,104,47,156,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss487.png
maksssksksss487.png,with_mask,51,61,121,133,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss487.png
maksssksksss487.png,with_mask,159,79,218,140,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss487.png
maksssksksss487.png,with_mask,215,81,270,139,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss487.png
maksssksksss487.png,with_mask,288,58,349,119,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss487.png
maksssksksss488.png,with_mask,188,51,211,76,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss488.png
maksssksksss488.png,with_mask,41,54,64,78,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss488.png
maksssksksss489.png,with_mask,46,37,66,55,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss489.png,without_mask,129,51,158,70,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss489.png,without_mask,192,52,203,64,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss489.png,with_mask,272,47,281,56,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss489.png,without_mask,290,46,317,64,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss489.png,without_mask,330,47,337,54,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss489.png,without_mask,342,41,363,58,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss489.png,without_mask,373,41,387,52,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss489.png
maksssksksss49.png,with_mask,352,102,370,123,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss49.png,with_mask,272,33,289,51,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss49.png,with_mask,188,124,206,143,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss49.png,with_mask,20,54,41,72,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss49.png,with_mask,123,68,141,87,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss49.png,with_mask,157,45,173,63,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss49.png,without_mask,95,211,113,225,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss49.png,without_mask,225,181,240,200,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss49.png
maksssksksss490.png,with_mask,85,149,212,280,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss490.png
maksssksksss491.png,with_mask,125,132,220,264,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss491.png
maksssksksss492.png,with_mask,60,154,161,278,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss492.png
maksssksksss493.png,with_mask,62,165,182,315,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss493.png
maksssksksss494.png,with_mask,91,80,163,158,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss494.png
maksssksksss495.png,without_mask,1,47,26,97,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,mask_weared_incorrect,77,24,134,98,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,with_mask,99,174,168,224,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,without_mask,170,64,224,125,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,with_mask,224,70,267,121,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,without_mask,274,61,330,122,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,with_mask,291,189,356,224,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,with_mask,329,117,388,181,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss495.png,without_mask,351,53,389,92,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss495.png
maksssksksss496.png,mask_weared_incorrect,85,97,184,207,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss496.png
maksssksksss497.png,with_mask,111,226,194,331,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss497.png
maksssksksss498.png,with_mask,92,46,112,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,with_mask,151,59,163,72,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,without_mask,166,53,179,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,without_mask,175,76,188,86,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,mask_weared_incorrect,194,57,207,74,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,with_mask,239,53,248,64,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,with_mask,251,72,264,89,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,with_mask,292,69,306,89,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,without_mask,321,56,340,77,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,with_mask,355,67,375,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss498.png,without_mask,130,76,141,85,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss498.png
maksssksksss499.png,without_mask,101,24,132,62,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss499.png
maksssksksss499.png,with_mask,222,44,253,77,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss499.png
maksssksksss5.png,with_mask,118,54,161,96,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss5.png
maksssksksss5.png,without_mask,364,30,401,66,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss5.png
maksssksksss5.png,without_mask,192,106,229,144,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss5.png
maksssksksss5.png,with_mask,249,95,291,139,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss5.png
maksssksksss50.png,with_mask,206,83,238,114,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss50.png
maksssksksss50.png,with_mask,226,51,262,82,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss50.png
maksssksksss500.png,with_mask,113,230,216,368,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss500.png
maksssksksss501.png,with_mask,1,41,43,125,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss501.png
maksssksksss501.png,with_mask,48,39,118,124,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss501.png
maksssksksss501.png,with_mask,162,47,221,123,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss501.png
maksssksksss501.png,with_mask,242,30,298,105,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss501.png
maksssksksss501.png,with_mask,301,51,351,118,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss501.png
maksssksksss501.png,with_mask,357,65,401,132,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss501.png
maksssksksss502.png,without_mask,55,72,115,136,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss502.png
maksssksksss502.png,with_mask,112,85,155,136,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss502.png
maksssksksss502.png,without_mask,181,56,243,126,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss502.png
maksssksksss502.png,with_mask,347,107,398,167,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss502.png
maksssksksss503.png,with_mask,196,141,240,182,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss503.png
maksssksksss503.png,with_mask,245,68,294,122,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss503.png
maksssksksss504.png,with_mask,31,170,135,296,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss504.png
maksssksksss505.png,with_mask,60,107,170,218,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss505.png
maksssksksss506.png,with_mask,79,79,272,269,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss506.png
maksssksksss507.png,with_mask,131,55,250,175,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss507.png
maksssksksss508.png,with_mask,69,96,146,173,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss508.png
maksssksksss508.png,with_mask,196,38,254,103,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss508.png
maksssksksss508.png,with_mask,253,90,319,164,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss508.png
maksssksksss508.png,with_mask,326,77,363,121,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss508.png
maksssksksss509.png,with_mask,151,1,242,57,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss509.png
maksssksksss51.png,without_mask,114,159,213,286,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss51.png
maksssksksss510.png,with_mask,27,32,93,101,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss510.png
maksssksksss510.png,with_mask,165,86,189,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss510.png
maksssksksss510.png,with_mask,231,89,259,127,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss510.png
maksssksksss510.png,with_mask,288,90,329,123,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss510.png
maksssksksss511.png,with_mask,152,100,241,182,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss511.png
maksssksksss512.png,with_mask,19,46,40,69,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss512.png
maksssksksss512.png,with_mask,82,40,99,61,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss512.png
maksssksksss512.png,with_mask,98,26,132,64,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss512.png
maksssksksss512.png,with_mask,172,41,198,70,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss512.png
maksssksksss512.png,with_mask,261,56,280,74,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss512.png
maksssksksss512.png,with_mask,285,47,316,81,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss512.png
maksssksksss512.png,with_mask,384,38,400,64,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss512.png
maksssksksss513.png,with_mask,75,45,106,83,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss513.png
maksssksksss513.png,with_mask,112,39,140,68,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss513.png
maksssksksss513.png,with_mask,184,49,213,80,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss513.png
maksssksksss514.png,with_mask,28,78,43,99,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,with_mask,160,66,176,83,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,with_mask,174,33,186,52,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,with_mask,202,40,216,59,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,without_mask,237,41,248,58,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,mask_weared_incorrect,249,44,266,66,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,with_mask,298,38,311,54,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,with_mask,333,51,346,70,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,with_mask,375,47,386,63,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss514.png,mask_weared_incorrect,386,44,400,64,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss514.png
maksssksksss515.png,with_mask,57,198,164,330,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss515.png
maksssksksss516.png,with_mask,89,81,111,111,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss516.png
maksssksksss516.png,with_mask,128,62,158,92,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss516.png
maksssksksss516.png,with_mask,158,58,178,82,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss516.png
maksssksksss516.png,with_mask,192,50,221,83,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss516.png
maksssksksss516.png,with_mask,254,78,284,108,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss516.png
maksssksksss516.png,with_mask,327,61,346,81,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss516.png
maksssksksss516.png,with_mask,35,64,51,80,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss516.png
maksssksksss517.png,with_mask,62,135,92,158,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss517.png
maksssksksss517.png,with_mask,236,97,257,123,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss517.png
maksssksksss517.png,with_mask,339,89,352,102,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss517.png
maksssksksss517.png,with_mask,187,79,201,100,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss517.png
maksssksksss518.png,with_mask,3,112,12,122,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,27,178,35,186,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,25,107,35,117,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,51,108,61,120,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,without_mask,43,137,53,148,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,without_mask,63,156,71,166,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,49,80,59,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,72,82,77,92,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,without_mask,55,57,64,66,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,34,31,41,40,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,104,149,116,162,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,130,196,143,209,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,117,135,127,147,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,without_mask,116,105,124,114,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,107,89,115,99,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,146,106,154,116,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,152,152,164,164,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,167,177,178,191,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,154,174,166,188,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,190,202,197,212,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,192,142,203,155,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,184,133,197,141,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,176,98,187,108,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,139,80,150,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,89,56,98,63,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,without_mask,85,46,93,55,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,without_mask,107,57,117,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,without_mask,122,52,130,60,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,149,58,158,67,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,140,43,150,52,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,108,15,115,23,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,123,8,129,16,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,133,34,140,42,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,163,33,171,40,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,99,43,106,51,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,171,81,181,90,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,186,67,195,78,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
maksssksksss518.png,with_mask,199,78,208,88,D:\ML PROJECTS\Face Mask Detection\archive\images\maksssksksss518.png
